Order ID,Date,Customer ID,Product,Category,Region,Quantity,Price,Total Revenue
O101660,2023-08-04,C1463,T-Shirt,Clothing,Central,2,43.05,86.1
O101661,2023-11-18,C1931,Mixer,Home,West,1,625.71,625.71
O101662,2023-04-28,C1009,Yoga Mat,Sports,East,1,738.17,738.17
O101663,2023-11-04,C1833,Microwave,Home,Central,2,570.5,1141.0
O101664,2023-09-23,C2144,Smartwatch,Electronics,North,1,1063.53,1063.53
O101665,2023-10-23,C1602,Treadmill,Sports,East,1,555.8,555.8
O101666,2023-10-24,C2051,Smartwatch,Electronics,East,1,1051.74,1051.74
O101667,2024-03-15,C2177,Dumbbells,Sports,East,1,753.68,753.68
O101668,2023-02-23,C1772,Lipstick,Beauty,Central,2,114.36,228.72
O101669,2024-09-14,C1498,Shampoo,Beauty,East,1,46.75,46.75
O101670,2023-10-12,C1943,Lipstick,Beauty,Central,1,8.54,8.54
O101671,2024-08-26,C1987,Smartphone,Electronics,North,1,451.12,451.12
O101672,2023-08-13,C1138,T-Shirt,Clothing,West,1,128.56,128.56
O101673,2023-05-24,C1470,Air Purifier,Home,East,1,439.74,439.74
O101674,2023-03-17,C1723,Moisturizer,Beauty,Central,1,21.91,21.91
O101675,2024-07-09,C1019,Dumbbells,Sports,East,3,915.21,2745.63
O101676,2024-02-09,C1588,Air Purifier,Home,North,1,382.88,382.88
O101677,2022-09-20,C1700,Perfume,Beauty,North,1,109.99,109.99
O101678,2023-09-29,C1365,Dumbbells,Sports,West,1,926.87,926.87
O101679,2023-04-04,C1724,Jacket,Clothing,South,1,91.8,91.8
O101680,2024-09-25,C1551,Yoga Mat,Sports,South,2,823.83,1647.66
O101681,2023-12-01,C2021,Mixer,Home,South,1,116.9,116.9
O101682,2022-10-29,C1495,Air Purifier,Home,East,3,107.97,323.91
O101683,2023-07-08,C1469,Mixer,Home,South,2,420.88,841.76
O101684,2022-10-15,C1729,Air Purifier,Home,South,1,313.43,313.43
O101685,2023-09-13,C1245,Smartwatch,Electronics,North,1,158.1,158.1
O101686,2024-10-02,C1013,Shampoo,Beauty,Central,1,31.58,31.58
O101687,2022-02-05,C1987,Laptop,Electronics,East,1,130.43,130.43
O101688,2024-01-14,C1645,Bicycle,Sports,West,1,476.21,476.21
O101689,2022-12-19,C1562,Yoga Mat,Sports,West,1,845.88,845.88
O101690,2022-03-14,C2046,Microwave,Home,East,1,788.18,788.18
O101691,2023-10-10,C1454,Perfume,Beauty,Central,1,53.28,53.28
O101692,2024-12-29,C1110,Vacuum Cleaner,Home,Central,1,351.13,351.13
O101693,2023-03-01,C1979,Moisturizer,Beauty,Central,1,60.31,60.31
O101694,2024-09-25,C2029,Laptop,Electronics,East,5,705.3,3526.5
O101695,2023-12-09,C1357,Perfume,Beauty,West,1,111.52,111.52
O101696,2023-07-15,C2061,Smartwatch,Electronics,West,2,256.23,512.46
O101697,2024-04-07,C1017,Jacket,Clothing,North,1,149.59,149.59
O101698,2024-08-13,C1777,Mixer,Home,Central,4,305.49,1221.96
O101699,2023-06-01,C1666,Smartwatch,Electronics,East,1,1095.58,1095.58
O101700,2023-03-04,C1531,Bicycle,Sports,South,4,701.45,2805.8
O101701,2022-06-09,C1538,Dumbbells,Sports,South,1,976.06,976.06
O101702,2022-05-29,C1965,T-Shirt,Clothing,Central,1,111.86,111.86
O101703,2024-02-15,C1749,Jacket,Clothing,South,1,124.58,124.58
O101704,2022-03-08,C1868,Shampoo,Beauty,South,1,111.85,111.85
O101705,2024-10-10,C1762,Moisturizer,Beauty,East,1,103.35,103.35
O101706,2023-01-16,C1572,Perfume,Beauty,West,1,63.2,63.2
O101707,2022-02-27,C2170,Microwave,Home,South,2,538.29,1076.58
O101708,2022-12-08,C1468,Yoga Mat,Sports,North,1,864.95,864.95
O101709,2023-12-28,C1482,T-Shirt,Clothing,Central,4,11.54,46.16
O101710,2024-02-09,C1780,Moisturizer,Beauty,South,1,85.54,85.54
O101711,2023-09-06,C1306,Vacuum Cleaner,Home,West,1,641.9,641.9
O101712,2022-12-20,C1361,Smartphone,Electronics,West,1,717.56,717.56
O101713,2022-04-26,C1275,Shampoo,Beauty,Central,2,76.13,152.26
O101714,2023-10-24,C1646,Dumbbells,Sports,West,1,964.93,964.93
O101715,2023-03-29,C1513,Jeans,Clothing,Central,1,59.94,59.94
O101716,2022-10-14,C1097,Yoga Mat,Sports,West,1,131.47,131.47
O101717,2024-10-13,C1334,Smartwatch,Electronics,North,1,1323.35,1323.35
O101718,2022-11-07,C1520,Mixer,Home,West,3,377.34,1132.02
O101719,2022-07-27,C1921,Smartwatch,Electronics,East,1,1240.02,1240.02
O101720,2023-09-10,C1739,T-Shirt,Clothing,East,1,116.88,116.88
O101721,2023-03-22,C2141,Dumbbells,Sports,East,1,198.13,198.13
O101722,2023-11-01,C1040,Sneakers,Clothing,West,1,32.31,32.31
O101723,2023-09-25,C1719,Smartwatch,Electronics,Central,2,1402.74,2805.48
O101724,2022-02-24,C2181,Mixer,Home,Central,1,363.26,363.26
O101725,2024-06-30,C1357,Dumbbells,Sports,East,1,326.08,326.08
O101726,2024-11-01,C1665,Sneakers,Clothing,Central,1,121.4,121.4
O101727,2023-10-19,C1915,Shampoo,Beauty,North,1,7.89,7.89
O101728,2024-09-06,C1586,Perfume,Beauty,West,1,68.81,68.81
O101729,2023-05-30,C1343,Vacuum Cleaner,Home,East,1,525.8,525.8
O101730,2022-08-25,C2170,Moisturizer,Beauty,West,1,32.32,32.32
O101731,2022-12-14,C1162,Headphones,Electronics,South,3,699.36,2098.08
O101732,2023-09-19,C1467,Jacket,Clothing,East,3,144.33,432.99
O101733,2023-09-22,C1596,Jacket,Clothing,East,1,109.28,109.28
O101734,2022-12-30,C1809,Bicycle,Sports,East,4,830.22,3320.88
O101735,2022-11-17,C1743,Lipstick,Beauty,Central,1,32.25,32.25
O101736,2022-10-13,C1922,Treadmill,Sports,West,1,830.63,830.63
O101737,2022-05-29,C1376,Microwave,Home,North,1,224.25,224.25
O101738,2023-02-10,C1480,Vacuum Cleaner,Home,East,1,642.85,642.85
O101739,2024-09-04,C1431,Headphones,Electronics,South,1,1210.62,1210.62
O101740,2023-04-01,C1210,Perfume,Beauty,North,1,112.83,112.83
O101741,2024-03-10,C1969,Headphones,Electronics,Central,1,934.33,934.33
O101742,2024-10-09,C1053,Laptop,Electronics,West,1,338.38,338.38
O101743,2024-02-23,C1170,Treadmill,Sports,North,1,509.65,509.65
O101744,2023-04-05,C1318,T-Shirt,Clothing,North,2,14.13,28.26
O101745,2024-01-08,C1633,Perfume,Beauty,South,1,94.79,94.79
O101746,2023-05-24,C1581,Air Purifier,Home,West,2,518.43,1036.86
O101747,2023-04-26,C1268,Vacuum Cleaner,Home,Central,1,523.46,523.46
O101748,2022-04-24,C1058,Microwave,Home,North,1,535.21,535.21
O101749,2024-01-19,C1666,Sneakers,Clothing,West,1,51.15,51.15
O101750,2022-12-27,C2107,Lipstick,Beauty,East,1,68.16,68.16
O101751,2022-12-07,C1911,Dumbbells,Sports,South,1,1120.64,1120.64
O101752,2024-02-09,C1362,Dumbbells,Sports,Central,1,270.57,270.57
O101753,2024-01-31,C1935,Bicycle,Sports,Central,1,339.63,339.63
O101754,2024-08-26,C2072,Moisturizer,Beauty,Central,1,43.78,43.78
O101755,2023-03-25,C1711,Jeans,Clothing,West,1,43.55,43.55
O101756,2024-04-14,C1465,Dumbbells,Sports,North,2,46.05,92.1
O101757,2022-11-07,C1630,Lipstick,Beauty,East,1,75.75,75.75
O101758,2022-09-19,C1532,Moisturizer,Beauty,South,1,66.89,66.89
O101759,2023-02-10,C1021,Jeans,Clothing,North,1,140.52,140.52
O101760,2022-05-23,C1279,Treadmill,Sports,East,1,66.88,66.88
O101761,2022-12-08,C1960,Jeans,Clothing,Central,1,29.26,29.26
O101762,2022-09-01,C2007,Smartphone,Electronics,West,1,1040.72,1040.72
O101763,2023-05-05,C1018,Jeans,Clothing,West,1,148.81,148.81
O101764,2022-01-12,C1473,Jeans,Clothing,North,5,50.07,250.35
O101765,2023-07-15,C1765,Dumbbells,Sports,South,1,999.79,999.79
O101766,2022-02-11,C2148,Moisturizer,Beauty,West,2,67.89,135.78
O101767,2023-11-09,C1511,Perfume,Beauty,South,1,59.27,59.27
O101768,2023-08-17,C1774,Perfume,Beauty,South,1,99.93,99.93
O101769,2022-05-14,C1162,T-Shirt,Clothing,West,1,27.19,27.19
O101770,2024-12-26,C2058,Air Purifier,Home,Central,3,348.17,1044.51
O101771,2024-10-27,C1583,T-Shirt,Clothing,Central,3,23.28,69.84
O101772,2024-08-05,C1845,T-Shirt,Clothing,South,1,79.27,79.27
O101773,2022-03-14,C1373,Headphones,Electronics,South,1,326.75,326.75
O101774,2023-02-03,C1226,Jeans,Clothing,West,1,139.39,139.39
O101775,2023-08-01,C1927,Bicycle,Sports,East,1,297.49,297.49
O101776,2024-05-08,C2007,,Sports,South,1,957.46,957.46
O101777,2022-05-10,C1039,Jacket,Clothing,South,1,96.55,96.55
O101778,2024-07-19,C2095,Laptop,Electronics,North,1,545.41,545.41
O101779,2022-09-23,C1209,Microwave,Home,East,2,220.16,440.32
O101780,2024-03-03,C1256,T-Shirt,Clothing,West,1,97.01,97.01
O101781,2022-09-10,C1476,Smartphone,Electronics,North,1,649.54,649.54
O101782,2024-04-01,C1030,Vacuum Cleaner,Home,West,1,663.51,663.51
O101783,2022-06-13,C1700,Mixer,Home,West,1,416.11,416.11
O101784,2022-04-05,C2020,Jeans,Clothing,East,1,70.01,70.01
O101785,2024-04-12,C1064,Lipstick,Beauty,East,1,17.08,17.08
O101786,2022-12-02,C1299,Headphones,Electronics,North,1,1160.45,1160.45
O101787,2024-04-01,C1803,T-Shirt,Clothing,North,2,13.07,26.14
O101788,2022-08-26,C1962,Dumbbells,Sports,South,1,193.33,193.33
O101789,2023-01-16,C1512,Mixer,Home,West,1,290.76,290.76
O101790,2024-06-17,C1249,Smartphone,Electronics,South,1,680.27,680.27
O101791,2023-04-28,C1907,Perfume,Beauty,South,1,101.4,101.4
O101792,2024-06-20,C1407,Laptop,Electronics,West,1,294.82,294.82
O101793,2024-11-14,C2067,Smartwatch,Electronics,South,1,727.17,727.17
O101794,2023-04-27,C1796,Shampoo,Beauty,East,1,34.43,34.43
O101795,2024-07-05,C1324,Jacket,Clothing,North,1,125.73,125.73
O101796,2024-09-20,C2066,Dumbbells,Sports,North,3,863.2,2589.6
O101797,2024-08-21,C1985,T-Shirt,Clothing,East,2,36.36,72.72
O101798,2023-06-21,C1738,Mixer,Home,North,1,613.2,613.2
O101799,2024-11-01,C1231,Mixer,Home,South,1,791.93,791.93
O101800,2022-05-08,C1664,Moisturizer,Beauty,North,2,32.81,65.62
O101801,2022-04-02,C1565,Microwave,Home,Central,1,364.69,364.69
O101802,2023-06-27,C1810,Smartwatch,Electronics,South,2,350.13,700.26
O101803,2024-04-25,C1086,Smartphone,Electronics,Central,1,1200.85,1200.85
O101804,2024-09-15,C1317,Shampoo,Beauty,East,1,115.01,115.01
O101805,2023-03-23,C1509,Headphones,Electronics,South,1,407.47,407.47
O101806,2023-01-25,C1187,Shampoo,Beauty,Central,1,91.73,91.73
O101807,2023-11-03,C1122,Jacket,Clothing,North,2,16.11,32.22
O101808,2022-02-12,C1315,Sneakers,Clothing,,1,146.59,146.59
O101809,2022-09-11,C1257,Smartwatch,Electronics,West,5,489.01,2445.05
O101810,2024-12-19,C1648,Air Purifier,Home,Central,1,717.82,717.82
O101811,2023-10-25,C1898,Sneakers,Clothing,South,2,124.67,249.34
O101812,2023-04-12,C1773,Smartphone,Electronics,East,2,1408.72,2817.44
O101813,2022-10-14,C1513,Vacuum Cleaner,Home,North,1,525.63,525.63
O101814,2024-10-07,C1896,Shampoo,Beauty,,1,57.68,57.68
O101815,2024-02-17,C2111,Jeans,Clothing,West,4,120.31,481.24
O101816,2022-12-11,C2160,Mixer,Home,South,1,389.81,389.81
O101817,2023-10-04,C1712,Dumbbells,Sports,East,1,539.32,539.32
O101818,2023-01-17,C1563,Lipstick,Beauty,Central,1,76.7,76.7
O101819,2023-11-21,C1328,Dumbbells,Sports,North,1,653.98,653.98
O101820,2024-12-15,C1317,Treadmill,Sports,West,2,41.4,82.8
O101821,2023-04-02,C1539,Jeans,Clothing,Central,1,42.5,42.5
O101822,2024-09-09,C1929,Sneakers,Clothing,North,1,14.29,14.29
O101823,2022-03-24,C1776,Treadmill,Sports,South,1,921.07,921.07
O101824,2022-05-29,C1745,Smartphone,Electronics,Central,1,1332.94,1332.94
O101825,2022-07-09,C1656,Air Purifier,Home,North,1,236.9,236.9
O101826,2024-06-01,C1793,Dumbbells,Sports,South,1,858.2,858.2
O101827,2022-09-20,C2018,Treadmill,Sports,Central,1,1085.99,1085.99
O101828,2023-02-04,C1579,Vacuum Cleaner,Home,East,2,409.62,819.24
O101829,2024-02-03,C1659,Moisturizer,Beauty,North,1,113.86,113.86
O101830,2023-09-01,C2071,Smartwatch,Electronics,North,1,449.83,449.83
O101831,2024-02-24,C1265,Laptop,Electronics,South,5,798.42,3992.1
O101832,2022-04-11,C1413,Laptop,Electronics,North,1,747.31,747.31
O101833,2024-03-30,C1392,Shampoo,Beauty,North,2,117.35,234.7
O101834,2024-03-30,C2169,Laptop,Electronics,West,3,349.55,1048.65
O101835,2023-02-24,C2076,Shampoo,Beauty,Central,1,42.86,42.86
O101836,2022-05-04,C1524,Yoga Mat,Sports,North,1,1088.61,1088.61
O101837,2023-02-26,C1452,Sneakers,Clothing,Central,1,24.98,24.98
O101838,2024-12-22,C1026,Headphones,Electronics,South,1,1110.94,1110.94
O101839,2024-02-07,C1163,Shampoo,Beauty,West,1,72.06,72.06
O101840,2023-04-28,C1739,Laptop,Electronics,Central,1,581.4,581.4
O101841,2023-06-03,C1755,Moisturizer,Beauty,North,1,106.45,106.45
O101842,2022-06-04,C1544,Bicycle,Sports,Central,1,465.66,465.66
O101843,2022-04-02,C1144,Laptop,Electronics,East,3,945.89,2837.67
O101844,2024-09-08,C1442,Headphones,Electronics,Central,1,554.53,554.53
O101845,2023-03-31,C1207,Smartwatch,Electronics,South,1,669.28,669.28
O101846,2023-08-21,C1789,Dumbbells,Sports,South,2,281.81,563.62
O101847,2023-05-25,C2077,Mixer,Home,South,1,257.61,257.61
O101848,2023-01-21,C1366,Yoga Mat,Sports,Central,1,620.73,620.73
O101849,2023-02-09,C1850,Dumbbells,Sports,North,1,223.73,223.73
O101850,2022-09-03,C1733,Yoga Mat,Sports,West,1,234.46,234.46
O101851,2024-01-12,C1213,Moisturizer,Beauty,South,1,66.96,66.96
O101852,2023-10-23,C2126,Microwave,Home,West,1,68.53,68.53
O101853,2023-10-12,C1691,Treadmill,Sports,South,2,965.19,1930.38
O101854,2024-06-19,C1907,Dumbbells,Sports,East,1,301.91,301.91
O101855,2022-03-06,C2126,Jacket,Clothing,East,1,69.26,69.26
O101856,2024-11-02,C1844,Sneakers,Clothing,West,1,130.12,130.12
O101857,2022-08-01,C1492,Jacket,Clothing,Central,1,117.81,117.81
O101858,2022-08-30,C1438,Dumbbells,Sports,West,1,681.31,681.31
O101859,2023-05-08,C1520,Dumbbells,Sports,East,1,1107.92,1107.92
O101860,2022-12-04,C1916,Lipstick,Beauty,West,1,6.45,6.45
O101861,2022-06-22,C1070,Smartphone,Electronics,East,1,1481.03,1481.03
O101862,2023-11-03,C1033,Bicycle,Sports,Central,1,741.42,741.42
O101863,2022-06-13,C1618,Vacuum Cleaner,Home,North,2,706.91,1413.82
O101864,2023-04-10,C1454,Jeans,Clothing,South,1,101.4,101.4
O101865,2024-09-21,C1044,Jacket,Clothing,East,1,15.22,15.22
O101866,2023-05-12,C2047,Dumbbells,Sports,Central,1,866.44,866.44
O101867,2023-12-01,C2170,Yoga Mat,Sports,South,1,764.18,764.18
O101868,2023-01-30,C1077,Smartwatch,Electronics,West,1,1169.94,1169.94
O101869,2023-12-04,C1319,Sneakers,Clothing,South,1,23.71,23.71
O101870,2022-11-04,C1751,T-Shirt,Clothing,Central,1,62.38,62.38
O101871,2022-07-02,C1477,Air Purifier,Home,East,1,677.97,677.97
O101872,2023-09-21,C1188,Jeans,Clothing,Central,1,50.26,50.26
O101873,2023-05-25,C2165,Perfume,Beauty,South,1,14.23,14.23
O101874,2023-06-30,C1664,Headphones,Electronics,West,1,175.98,175.98
O101875,2023-09-16,C1999,Microwave,Home,Central,1,96.88,96.88
O101876,2023-08-17,C1615,Smartwatch,Electronics,North,1,173.7,173.7
O101877,2024-01-14,C1781,Yoga Mat,Sports,North,3,373.34,1120.02
O101878,2023-07-08,C1684,Laptop,Electronics,East,2,997.95,1995.9
O101879,2022-01-21,C1853,Moisturizer,Beauty,North,2,19.56,39.12
O101880,2023-07-08,C1023,Air Purifier,Home,West,1,36.27,36.27
O101881,2023-02-01,C1624,Laptop,Electronics,Central,1,962.53,962.53
O101882,2023-09-17,C1653,Laptop,Electronics,Central,1,1477.87,1477.87
O101883,2022-04-15,C1306,Yoga Mat,Sports,East,1,1198.33,1198.33
O101884,2022-07-11,C1452,Treadmill,Sports,South,1,674.86,674.86
O101885,2022-01-17,C1804,Laptop,Electronics,West,3,482.66,1447.98
O101886,2023-01-28,C2178,Bicycle,Sports,Central,1,431.55,431.55
O101887,2023-03-01,C1454,Headphones,Electronics,West,1,1499.29,1499.29
O101888,2022-05-09,C1807,Jeans,Clothing,South,1,88.53,88.53
O101889,2023-07-26,C1688,Vacuum Cleaner,Home,North,1,156.76,156.76
O101890,2022-01-29,C2170,Shampoo,Beauty,North,1,56.39,56.39
O101891,2024-10-30,C1817,Dumbbells,Sports,East,1,859.92,859.92
O101892,2022-08-30,C1816,Headphones,Electronics,Central,1,1461.03,1461.03
O101893,2022-08-20,C1267,Moisturizer,Beauty,South,1,73.35,73.35
O101894,2024-02-28,C2145,Shampoo,Beauty,South,1,18.76,18.76
O101895,2023-12-16,C1809,Shampoo,Beauty,Central,3,95.74,287.22
O101896,2024-01-29,C2149,Mixer,Home,Central,1,247.92,247.92
O101897,2024-03-12,C1504,Treadmill,Sports,South,1,432.44,432.44
O101898,2024-02-15,C1545,Headphones,Electronics,West,2,1042.49,2084.98
O101899,2023-12-27,C2179,Jacket,Clothing,North,5,49.21,246.05
O101900,2022-07-19,C1847,Smartwatch,Electronics,West,1,206.19,206.19
O101901,2024-08-02,C1713,Sneakers,Clothing,South,1,69.99,69.99
O101902,2022-03-20,C1705,Jacket,Clothing,Central,1,71.36,71.36
O101903,2024-08-13,C1624,Smartphone,Electronics,South,1,1101.79,1101.79
O101904,2024-05-05,C1905,Sneakers,Clothing,Central,2,45.95,91.9
O101905,2023-04-12,C1902,Vacuum Cleaner,Home,North,1,273.97,273.97
O101906,2023-08-04,C1408,Air Purifier,Home,East,1,123.17,123.17
O101907,2024-07-28,C1175,Vacuum Cleaner,Home,North,1,273.16,273.16
O101908,2023-03-25,C1497,Laptop,Electronics,Central,1,1003.72,1003.72
O101909,2022-03-28,C1589,Vacuum Cleaner,Home,North,1,89.94,89.94
O101910,2022-04-11,C1227,Jacket,Clothing,East,1,104.87,104.87
O101911,2024-10-28,C1964,Lipstick,Beauty,North,1,21.74,21.74
O101912,2024-04-24,C1428,Jacket,Clothing,Central,1,114.18,114.18
O101913,2022-03-28,C1417,Mixer,Home,Central,1,93.41,93.41
O101914,2022-02-12,C1529,Treadmill,Sports,Central,1,524.8,524.8
O101915,2023-02-12,C1289,Shampoo,Beauty,North,1,77.61,77.61
O101916,2023-10-26,C2193,Perfume,Beauty,Central,1,86.12,86.12
O101917,2024-11-06,C1523,Laptop,Electronics,South,1,1264.79,1264.79
O101918,2022-05-28,C1581,Laptop,Electronics,South,1,917.45,917.45
O101919,2022-10-04,C1555,Bicycle,Sports,North,1,98.19,98.19
O101920,2022-08-20,C1017,Lipstick,Beauty,North,1,75.03,75.03
O101921,2023-01-01,C1555,Perfume,Beauty,East,5,114.21,571.05
O101922,2023-03-12,C1039,Smartwatch,Electronics,East,4,863.64,3454.56
O101923,2023-02-03,C1473,Perfume,Beauty,West,1,24.0,24.0
O101924,2023-05-14,C1203,Treadmill,Sports,East,1,56.9,56.9
O101925,2023-06-24,C2088,Shampoo,Beauty,North,4,10.21,40.84
O101926,2023-07-17,C1407,Microwave,Home,Central,1,139.29,139.29
O101927,2023-03-18,C2148,Lipstick,Beauty,North,1,99.23,99.23
O101928,2024-02-12,C1506,Laptop,Electronics,Central,1,440.16,440.16
O101929,2022-12-16,C1683,Jeans,Clothing,West,1,45.03,45.03
O101930,2023-06-04,C1321,Perfume,Beauty,North,1,32.74,32.74
O101931,2022-05-18,C1720,Sneakers,Clothing,East,2,145.08,290.16
O101932,2024-09-18,C1483,Jeans,Clothing,Central,1,46.27,46.27
O101933,2023-01-03,C1126,T-Shirt,Clothing,East,5,72.35,361.75
O101934,2022-12-26,C1060,Perfume,Beauty,Central,1,23.17,23.17
O101935,2024-07-09,C1461,T-Shirt,Clothing,South,4,110.77,443.08
O101936,2022-11-25,C1804,Jacket,Clothing,South,1,27.57,27.57
O101937,2024-08-19,C1782,Headphones,Electronics,Central,1,415.97,415.97
O101938,2023-04-08,C1465,Bicycle,Sports,West,1,728.9,728.9
O101939,2024-08-03,C2173,Air Purifier,Home,South,1,493.94,493.94
O101940,2024-08-20,C1639,Moisturizer,Beauty,Central,1,11.1,11.1
O101941,2024-04-15,C1919,Jacket,Clothing,Central,2,47.09,94.18
O101942,2022-06-18,C1423,Vacuum Cleaner,Home,South,1,152.73,152.73
O101943,2022-08-05,C2108,Yoga Mat,Sports,South,1,478.85,478.85
O101944,2023-01-13,C1632,Vacuum Cleaner,Home,Central,2,377.2,754.4
O101945,2022-04-29,C1880,Vacuum Cleaner,Home,South,1,105.46,105.46
O101946,2022-07-09,C1323,Yoga Mat,Sports,East,1,412.16,412.16
O101947,2024-02-06,C2141,Headphones,Electronics,Central,1,1405.56,1405.56
O101948,2023-01-05,C1377,Smartwatch,Electronics,East,1,999.54,999.54
O101949,2022-05-29,C1060,Vacuum Cleaner,Home,East,2,420.5,841.0
O101950,2023-10-14,C1842,Moisturizer,Beauty,East,2,106.16,212.32
O101951,2024-02-09,C1560,Lipstick,Beauty,South,1,71.12,71.12
O101952,2023-01-09,C1218,Mixer,Home,South,1,539.15,539.15
O101953,2024-02-20,C1053,Microwave,Home,Central,1,38.23,38.23
O101954,2022-06-09,C1546,Bicycle,Sports,Central,1,1013.48,1013.48
O101955,2022-12-17,C1472,Yoga Mat,Sports,Central,3,380.54,1141.62
O101956,2024-06-10,C1472,Air Purifier,Home,North,1,150.03,150.03
O101957,2023-06-07,C1162,Sneakers,Clothing,West,1,104.67,104.67
O101958,2023-06-06,C2028,Vacuum Cleaner,Home,Central,1,579.02,579.02
O101959,2024-02-22,C1765,Shampoo,Beauty,South,1,32.52,32.52
O101960,2022-09-30,C2006,Perfume,Beauty,West,1,114.49,114.49
O101961,2024-07-24,C1335,Vacuum Cleaner,Home,South,1,289.66,289.66
O101962,2022-07-02,C1066,Air Purifier,Home,West,1,148.13,148.13
O101963,2023-05-03,C1552,Smartphone,Electronics,West,1,195.9,195.9
O101964,2024-04-25,C1415,Air Purifier,Home,South,2,380.36,760.72
O101965,2022-05-04,C1362,Headphones,Electronics,West,1,1023.72,1023.72
O101966,2024-09-11,C2003,Bicycle,Sports,East,1,277.35,277.35
O101967,2024-02-29,C1505,Lipstick,Beauty,West,1,85.82,85.82
O101968,2023-02-18,C1085,Perfume,Beauty,Central,1,110.03,110.03
O101969,2023-11-17,C1640,Perfume,Beauty,West,1,9.44,9.44
O101970,2022-04-23,C2171,Bicycle,Sports,Central,1,1092.26,1092.26
O101971,2024-06-06,C2075,Dumbbells,Sports,North,1,947.65,947.65
O101972,2022-05-02,C1223,Treadmill,Sports,West,1,593.36,593.36
O101973,2022-02-08,C1086,Lipstick,Beauty,South,1,99.86,99.86
O101974,2023-05-12,C2101,Treadmill,Sports,West,1,300.17,300.17
O101975,2024-02-19,C2142,Laptop,Electronics,West,1,1302.86,1302.86
O101976,2024-07-31,C1100,Treadmill,Sports,South,1,491.02,491.02
O101977,2022-05-29,C1900,Jeans,Clothing,West,2,145.93,291.86
O101978,2024-10-18,C1585,Jeans,Clothing,West,1,107.42,107.42
O101979,2023-10-23,C1865,Microwave,Home,East,3,157.18,471.54
O101980,2022-10-29,C1111,Bicycle,Sports,Central,1,513.46,513.46
O101981,2022-08-26,C1949,Vacuum Cleaner,Home,West,3,392.61,1177.83
O101982,2023-10-09,C2025,Headphones,Electronics,North,1,641.89,641.89
O101983,2023-10-25,C2198,Microwave,Home,Central,1,648.28,648.28
O101984,2022-08-24,C1805,Vacuum Cleaner,Home,West,5,209.83,1049.15
O101985,2022-07-22,C1923,Jacket,Clothing,North,2,143.7,287.4
O101986,2022-09-13,C1929,Microwave,Home,Central,1,560.05,560.05
O101987,2023-08-21,C1931,Mixer,Home,North,1,733.33,733.33
O101988,2023-10-24,C1663,T-Shirt,Clothing,South,3,121.12,363.36
O101989,2022-08-23,C1186,Smartwatch,Electronics,North,2,944.21,1888.42
O101990,2023-06-18,C1743,Lipstick,Beauty,North,1,95.63,95.63
O101991,2024-05-09,C1786,Treadmill,Sports,Central,1,804.83,804.83
O101992,2024-02-09,C1327,Bicycle,Sports,West,1,614.34,614.34
O101993,2023-06-25,C1779,Dumbbells,Sports,North,2,505.46,1010.92
O101994,2022-08-01,C1686,Microwave,Home,Central,1,790.12,790.12
O101995,2023-04-08,C1332,Vacuum Cleaner,Home,South,1,439.61,439.61
O101996,2023-03-12,C1105,Microwave,Home,West,1,764.89,764.89
O101997,2022-10-10,C1633,Jeans,Clothing,West,3,106.37,319.11
O101998,2022-03-29,C1370,Jeans,Clothing,North,3,59.14,177.42
O101999,2024-12-03,C1415,Vacuum Cleaner,Home,North,4,736.44,2945.76
